Instrument,Cost of Operating Revenue,Date
5041749821,16171404.7673749,2019-12-31T00:00:00Z
5041749821,18276479.8329161,2020-12-31T00:00:00Z
5041749963,3082307.98832966,2011-12-31T00:00:00Z
5041749963,6052940.0296549,2012-12-31T00:00:00Z
5041749963,2015574.9359341,2013-12-31T00:00:00Z
5041749963,6976796.29902021,2014-12-31T00:00:00Z
5041749963,2231793.47765329,2015-12-31T00:00:00Z
5041749963,1929587.95920017,2016-12-31T00:00:00Z
5041749963,2120521.78250194,2017-12-31T00:00:00Z
5041749963,4519838.36924766,2018-12-31T00:00:00Z
5041749963,6066494.82220953,2019-12-31T00:00:00Z
5041749990,9255322.62435773,2011-12-31T00:00:00Z
5041749990,8780058.57655,2012-12-31T00:00:00Z
5041749990,9556012.11386842,2013-12-31T00:00:00Z
5041749990,10910465.9938617,2014-12-31T00:00:00Z
5041750368,13678556.9936037,2011-12-31T00:00:00Z
5041750368,14184045.2370914,2012-12-31T00:00:00Z
5041750368,10206807.4349943,2013-12-31T00:00:00Z
5041750368,16280305.5380417,2014-12-31T00:00:00Z
5041750368,9133510.7066535,2015-12-31T00:00:00Z
5041750368,5061429.22779514,2016-12-31T00:00:00Z
5041750368,7527428.46573232,2017-12-31T00:00:00Z
5041750368,10506690.3674985,2018-12-31T00:00:00Z
5041750368,8800136.96534828,2019-12-31T00:00:00Z
5041750524,2221713.44535351,2011-12-31T00:00:00Z
5041750524,2816261.43875423,2012-12-31T00:00:00Z
5041750524,1959369.11128832,2013-12-31T00:00:00Z
5041750524,1277479.68644483,2014-12-31T00:00:00Z
5041750524,2421847.06870491,2015-12-31T00:00:00Z
5041750524,6032956.68399919,2016-12-31T00:00:00Z
5041750524,5204542.78268437,2017-12-31T00:00:00Z
5041750524,5450172.6892585,2018-12-31T00:00:00Z
5041750524,5350012.82413892,2019-12-31T00:00:00Z
5041750524,7519385.5378311,2020-12-31T00:00:00Z
5041750685,7892952.85781907,2011-12-31T00:00:00Z
5041750685,7263596.87179581,2012-12-31T00:00:00Z
5041750685,8409413.29109434,2013-12-31T00:00:00Z
5041750685,8356461.62696736,2014-12-31T00:00:00Z
5041750685,7129557.79956766,2015-12-31T00:00:00Z
5041750685,6475459.31462795,2016-12-31T00:00:00Z
5041750685,6277398.43495077,2017-12-31T00:00:00Z
5041750685,6892344.60872541,2018-12-31T00:00:00Z
5041750685,7388215.86008546,2019-12-31T00:00:00Z
5041750685,8018651.40595291,2020-12-31T00:00:00Z
5041750699,3547629.45633421,2011-12-31T00:00:00Z
5041750699,2543153.77585762,2012-12-31T00:00:00Z
5041750699,5491820.02993571,2013-12-31T00:00:00Z
5041750699,3054268.34079116,2014-12-31T00:00:00Z
5041750699,3560428.42516852,2015-12-31T00:00:00Z
5041750699,5625968.67333471,2016-12-31T00:00:00Z
5041750699,1559570.50343004,2017-12-31T00:00:00Z
5041750699,1992378.89206817,2018-12-31T00:00:00Z
5041750699,1398840.38931137,2019-12-31T00:00:00Z
5041750699,1653518.2126666,2020-12-31T00:00:00Z
5041750701,8981863.92430077,2011-08-31T00:00:00Z
5041750701,6229483.68372336,2012-08-31T00:00:00Z
5041750701,7695439.77301298,2013-08-31T00:00:00Z
5041750701,7375431.90379517,2014-08-31T00:00:00Z
5041750723,12605136.8483259,2011-12-31T00:00:00Z
5041750723,16320204.9217389,2012-12-31T00:00:00Z
5041750723,13645411.6585513,2013-12-31T00:00:00Z
5041750723,27237089.3226778,2014-12-31T00:00:00Z
5041750723,34349855.9711797,2015-12-31T00:00:00Z
5041750723,29866603.6241885,2016-12-31T00:00:00Z
5041750723,18910428.1473135,2017-12-31T00:00:00Z
5041750723,23267827.3647973,2018-12-31T00:00:00Z
5041750723,16337131.7512119,2019-12-31T00:00:00Z
5041750723,10958464.5063676,2020-12-31T00:00:00Z
5041751459,7563580.92214794,2010-12-31T00:00:00Z
5041751459,8765341.2628875,2011-12-31T00:00:00Z
5041751459,7993432.78757685,2012-12-31T00:00:00Z
5041751459,6807206.6473279,2013-12-31T00:00:00Z
5041751459,5033518.26615142,2014-12-31T00:00:00Z
5041751459,3632770.60305737,2015-12-31T00:00:00Z
5041751459,5181559.21747297,2016-12-31T00:00:00Z
5041751459,5847238.90488527,2017-12-31T00:00:00Z
5041751459,9124040.16791071,2018-12-31T00:00:00Z
5041751459,7064724.06733855,2019-12-31T00:00:00Z
5041751459,4456169.18823523,2020-12-31T00:00:00Z
5041758996,16581812.7119869,2011-12-31T00:00:00Z
5041758996,15110064.3511725,2012-12-31T00:00:00Z
5041758996,16748995.1030833,2013-12-31T00:00:00Z
5041758996,19781516.6846561,2014-12-31T00:00:00Z
5041758996,11341935.9206588,2015-12-31T00:00:00Z
5041758996,8776043.95822007,2016-12-31T00:00:00Z
5041758996,19317335.810889,2017-12-31T00:00:00Z
5041758996,39430433.8871695,2018-12-31T00:00:00Z
5041758996,22221292.7675939,2019-12-31T00:00:00Z
5041758996,14544198.1573796,2020-12-31T00:00:00Z
5041758997,6553753.04401795,2011-03-31T00:00:00Z
5041758997,6590835.38630998,2012-03-31T00:00:00Z
5041758997,9782583.26865975,2013-03-31T00:00:00Z
5041758997,10388705.8405084,2014-03-31T00:00:00Z
5041758997,8700486.98234795,2015-03-31T00:00:00Z
5041758997,7630003.81005251,2016-03-31T00:00:00Z
5041758997,7887455.66169534,2017-03-31T00:00:00Z
5041758997,6130364.32008005,2018-03-31T00:00:00Z
5041758997,3752764.0463404,2019-03-31T00:00:00Z
5041758997,1449813.34348188,2020-03-31T00:00:00Z
5041759002,17260317.1720535,2011-12-31T00:00:00Z
5041759002,15790854.4673785,2012-12-31T00:00:00Z
5041759002,8600683.41557077,2013-12-31T00:00:00Z
5041759220,7139932.63271494,2011-12-31T00:00:00Z
5041759220,7362032.65199547,2012-12-31T00:00:00Z
5041759220,7003927.03358816,2013-12-31T00:00:00Z
5041759220,7270142.30725817,2014-12-31T00:00:00Z
5041759220,5443313.83867406,2015-12-31T00:00:00Z
5041759220,5185611.22109306,2016-12-31T00:00:00Z
5041759220,5730374.05507862,2017-12-31T00:00:00Z
5041759220,5966314.5453174,2018-12-31T00:00:00Z
5041759220,5566925.21822063,2019-12-31T00:00:00Z
5041759220,5519228.98476803,2020-12-31T00:00:00Z
5041827356,15510000.8206308,2011-12-31T00:00:00Z
5041827356,25145523.3063178,2012-12-31T00:00:00Z
5041827356,29581295.8317589,2013-12-31T00:00:00Z
5041827356,28284094.2289118,2014-12-31T00:00:00Z
5041827356,25884826.763987,2015-12-31T00:00:00Z
5041827356,28192411.0696308,2016-12-31T00:00:00Z
5041827356,36332857.9427367,2017-12-31T00:00:00Z
5041827356,40544375.4959808,2018-12-31T00:00:00Z
5041827356,34130090.3151409,2019-12-31T00:00:00Z
5041945981,8987637.69383898,2011-12-31T00:00:00Z
5041945981,8472188.62763883,2012-12-31T00:00:00Z
5041945981,7445227.91739796,2013-12-31T00:00:00Z
5041945981,7711832.58010696,2014-12-31T00:00:00Z
5041945981,6498366.08252375,2015-12-31T00:00:00Z
5041945981,6434820.10185003,2016-12-31T00:00:00Z
5041945981,6385180.52440975,2017-12-31T00:00:00Z
5041945981,5919336.65896655,2018-12-31T00:00:00Z
5041945981,4795845.44922227,2019-12-31T00:00:00Z
5041945981,5399238.79001541,2020-12-31T00:00:00Z
5041964090,3596234.46374482,2011-12-31T00:00:00Z
5041964090,7042804.72844588,2012-12-31T00:00:00Z
5041964090,5739806.94110016,2013-12-31T00:00:00Z
5041964090,3999883.4438523,2014-12-31T00:00:00Z
5041964090,2135337.24046816,2015-12-31T00:00:00Z
5041964090,2037919.46774893,2016-12-31T00:00:00Z
5041964090,2273233.25981404,2017-12-31T00:00:00Z
5041964090,3088242.6231477,2018-12-31T00:00:00Z
5041964090,4810859.8362274,2019-12-31T00:00:00Z
5041964090,5373214.24999795,2020-12-31T00:00:00Z
5041964100,7037719.1612485,2011-12-31T00:00:00Z
5041964100,7154835.66010668,2012-12-31T00:00:00Z
5041964100,9353160.18310135,2013-12-31T00:00:00Z
5041964100,7917158.86910694,2014-12-31T00:00:00Z
5041964100,4439224.29746085,2015-12-31T00:00:00Z
5041964100,4351971.06454898,2016-12-31T00:00:00Z
5041964100,3166492.46413924,2017-12-31T00:00:00Z
5041964100,4042926.73765453,2018-12-31T00:00:00Z
5041964100,3717994.45482362,2019-12-31T00:00:00Z
5041964100,3099160.07904622,2020-12-31T00:00:00Z
5041972998,5334399.5633148,2011-12-31T00:00:00Z
5041972998,4827139.22132943,2012-12-31T00:00:00Z
5041972998,4919372.2219524,2013-12-31T00:00:00Z
5041972998,4961415.31350259,2014-12-31T00:00:00Z
5041972998,4176082.73287204,2015-12-31T00:00:00Z
5041972998,3319306.02431246,2016-12-31T00:00:00Z
5041976760,6436410.88942235,2011-12-31T00:00:00Z
5041976760,13111577.0863846,2012-12-31T00:00:00Z
5041976760,14643661.1683967,2013-12-31T00:00:00Z
5041976760,14226246.8097125,2014-12-31T00:00:00Z
5041976760,8905918.7346355,2015-12-31T00:00:00Z
5041976760,6586174.35471793,2016-12-31T00:00:00Z
5041976799,8860152.16518054,2010-12-31T00:00:00Z
5041976799,9906308.07287561,2011-12-31T00:00:00Z
5041976799,10576511.5651938,2012-12-31T00:00:00Z
5041976799,11405524.3860763,2013-12-31T00:00:00Z
5041976799,12101040.1347298,2014-12-31T00:00:00Z
5041976799,10229954.608986,2015-12-31T00:00:00Z
5041976799,10453096.7506273,2016-12-31T00:00:00Z
5041976799,9195870.98986306,2017-12-31T00:00:00Z
5041976799,9612265.84543128,2018-12-31T00:00:00Z
5041976799,8739055.70912286,2019-12-31T00:00:00Z
5041976799,8642387.10276477,2020-12-31T00:00:00Z
5041978702,8441040.24264558,2012-12-31T00:00:00Z
5041978702,5056310.04927123,2013-12-31T00:00:00Z
5041978702,4823098.61184292,2014-12-31T00:00:00Z
5041978721,12509057.7964242,2020-12-31T00:00:00Z
5041978721,12509057.7964242,2020-12-31T00:00:00Z
5041980166,6368226.27386215,2020-12-31T00:00:00Z
5041980497,291989072.6046,2017-08-31T00:00:00Z
5041980497,,2018-12-31T00:00:00Z
5041980497,,2018-12-31T00:00:00Z
5041980497,504220614.531011,2019-10-31T00:00:00Z
5042212854,735932997.644195,2017-04-30T00:00:00Z
5042212854,735932997.644195,2017-04-30T00:00:00Z
5042212854,8084779.33550547,2020-12-31T00:00:00Z
5042212854,8084779.33550547,2020-12-31T00:00:00Z
5042213553,,
5042214061,18089811.7885101,2012-12-31T00:00:00Z
5042214061,16954912.8061038,2013-12-31T00:00:00Z
5042214061,15351403.0398992,2014-12-31T00:00:00Z
5042216993,395357879.18702,2016-10-31T00:00:00Z
5042216993,435180168.771109,2017-08-31T00:00:00Z
5042216993,316263987.743184,2018-07-31T00:00:00Z
5042217138,1373347779.86196,2017-07-31T00:00:00Z
5042217138,9408937.79581998,2020-12-31T00:00:00Z
5042217138,9408937.79581998,2020-12-31T00:00:00Z
5042217312,0.0,2011-12-31T00:00:00Z
5042217312,0.0,2012-12-31T00:00:00Z
5042217312,0.0,2013-12-31T00:00:00Z
5042217312,0.0,2014-12-31T00:00:00Z
5042217312,0.0,2015-12-31T00:00:00Z
5042218024,,
5042218071,134563216.387885,2013-12-31T00:00:00Z
5042218071,8083966.58296119,2014-12-31T00:00:00Z
5042218071,5394712.82225733,2015-12-31T00:00:00Z
5042218071,6794971.7177294,2016-12-31T00:00:00Z
5042218071,9615131.20751136,2017-12-31T00:00:00Z
5042218071,9870152.3053206,2018-12-31T00:00:00Z
5042218071,9453945.27220807,2019-12-31T00:00:00Z
5042218071,10405016.3991931,2020-12-31T00:00:00Z
5042218283,9353330.50378209,2013-12-31T00:00:00Z
5042218283,10657548.5727601,2014-12-31T00:00:00Z
5042218283,9218655.70983883,2015-12-31T00:00:00Z
5042218283,10494451.0228675,2016-12-31T00:00:00Z
5042218283,11078061.1408422,2017-12-31T00:00:00Z
5042218283,13518809.1381563,2018-12-31T00:00:00Z
5042218283,13391240.7735915,2019-12-31T00:00:00Z
5042218283,12820072.381223,2020-12-31T00:00:00Z
5042218730,244144.598145283,2017-12-31T00:00:00Z
5042218730,251178.493068759,2018-08-31T00:00:00Z
5042218730,,2019-12-31T00:00:00Z
5042218735,,
5042222286,,
5042222306,3145652.65267593,2013-12-31T00:00:00Z
5042222306,3627271.9380004,2014-12-31T00:00:00Z
5042222306,2584430.52004273,2015-12-31T00:00:00Z
5042222306,2378883.65472142,2016-12-31T00:00:00Z
5042222306,4451884.70854105,2017-12-31T00:00:00Z
5042222306,6229735.04941035,2018-12-31T00:00:00Z
5042222306,7481487.05208703,2019-12-31T00:00:00Z
5042222306,9531701.09729577,2020-12-31T00:00:00Z
5042222349,,
5042230428,73807.3020167251,2020-12-31T00:00:00Z
5042236226,14507002.6511747,2016-09-30T00:00:00Z
5042236226,2479487053.43213,2017-08-31T00:00:00Z
5042236226,,2018-12-31T00:00:00Z
5042236226,,2019-12-31T00:00:00Z
5042238426,0.0,2014-12-31T00:00:00Z
5042238426,0.0,2015-12-31T00:00:00Z
5042238426,39808480.300885,2020-12-31T00:00:00Z
5042238426,39808480.300885,2020-12-31T00:00:00Z
5042240933,,
5042270879,,
5042953654,980137781.833863,2017-08-31T00:00:00Z
5042953654,9927722.06895488,2020-12-31T00:00:00Z
5042953654,9927722.06895488,2020-12-31T00:00:00Z
5042953719,517904930.883032,2017-06-30T00:00:00Z
5042953951,,
5042953968,8647720.00030933,2020-12-31T00:00:00Z
5042953968,8647720.00030933,2020-12-31T00:00:00Z
5042954199,1009035325.20444,2017-04-30T00:00:00Z
5042954199,10568309.7220076,2020-12-31T00:00:00Z
5042954199,10568309.7220076,2020-12-31T00:00:00Z
5042954199,10568309.7220076,2020-12-31T00:00:00Z
5042954310,1396592408.1595,2017-08-31T00:00:00Z
5042954310,14045785.5528649,2020-12-31T00:00:00Z
5042954310,14045785.5528649,2020-12-31T00:00:00Z
5042954579,,
5042954917,1669278980.25644,2017-06-30T00:00:00Z
5042954917,18986075.1801954,2020-12-31T00:00:00Z
5042954917,18986075.1801954,2020-12-31T00:00:00Z
5042955081,,
5042955309,1445245273.0802,2017-08-31T00:00:00Z
5042955309,24188636.7087674,2020-12-31T00:00:00Z
5042955309,24188636.7087674,2020-12-31T00:00:00Z
5042955501,2843571.62840106,2011-12-31T00:00:00Z
5042955501,2391542.02348717,2012-12-31T00:00:00Z
5042955501,1701673.92132142,2013-12-31T00:00:00Z
5042955501,1426142.28638745,2014-12-31T00:00:00Z
5042955501,1570148.43830222,2015-12-31T00:00:00Z
5042955501,1852719.0669956,2016-12-31T00:00:00Z
5042955501,3634194.07030843,2017-12-31T00:00:00Z
5042955501,2505569.25788512,2018-12-31T00:00:00Z
5042955501,1900229.91899787,2019-12-31T00:00:00Z
5042955501,1643172.39143016,2020-12-31T00:00:00Z
5042955570,,
5042955616,,
5042955618,7461896.90230073,2020-12-31T00:00:00Z
5042955633,951528315.832723,2017-08-31T00:00:00Z
5042955633,8936123.0995192,2020-12-31T00:00:00Z
5042955633,8936123.0995192,2020-12-31T00:00:00Z
5042955930,0.0,2014-12-31T00:00:00Z
5042955930,0.0,2015-12-31T00:00:00Z
5042955930,25813357.2746934,2020-12-31T00:00:00Z
5042955930,25813357.2746934,2020-12-31T00:00:00Z
5042955946,590458286.639732,2017-04-30T00:00:00Z
5042955946,590458286.639732,2017-04-30T00:00:00Z
5042955946,3407508.21507274,2020-12-31T00:00:00Z
5042955946,3407508.21507274,2020-12-31T00:00:00Z
5042955965,6048.37130387535,2014-12-31T00:00:00Z
5042955965,6960.75938449369,2015-12-31T00:00:00Z
5042955965,5720.47569894435,2016-12-31T00:00:00Z
5042955965,3754.20761036894,2017-12-31T00:00:00Z
5042955965,3812.34156250313,2018-12-31T00:00:00Z
5042955965,11374.5356099478,2019-12-31T00:00:00Z
5042955965,13225.5859105114,2020-12-31T00:00:00Z
5042956038,9231.72462170448,2014-12-31T00:00:00Z
5042956038,7209.35793393989,2015-12-31T00:00:00Z
5042956038,1191.76577061341,2016-12-31T00:00:00Z
5042956134,,
5042956162,14484.2575961225,2014-12-31T00:00:00Z
5042956162,7457.95648338609,2015-12-31T00:00:00Z
5042956162,112446491.20199,2020-12-31T00:00:00Z
5042956162,112446491.20199,2020-12-31T00:00:00Z
5042956436,1550174588.48352,2017-09-30T00:00:00Z
5042956436,15671359.382398,2020-12-31T00:00:00Z
5042956436,15671359.382398,2020-12-31T00:00:00Z
5042956488,26575321.6758603,2020-12-31T00:00:00Z
5042956622,822929484.988402,2017-08-31T00:00:00Z
5042956622,13970591.6974866,2020-12-31T00:00:00Z
5042956622,13970591.6974866,2020-12-31T00:00:00Z
5042956643,,
5042956645,3432146.20172861,2020-12-31T00:00:00Z
5042956660,3313288.47782168,2019-12-31T00:00:00Z
5042956660,3808222.13657106,2020-12-31T00:00:00Z
5042956776,,
5042956823,724232052.253472,2017-07-31T00:00:00Z
5042956823,7173493.80309087,2020-12-31T00:00:00Z
5042956823,7173493.80309087,2020-12-31T00:00:00Z
5042956824,1103033888.2994,2017-08-31T00:00:00Z
5042956824,10251215.634008,2020-12-31T00:00:00Z
5042956824,10251215.634008,2020-12-31T00:00:00Z
5042956825,1044197586.98801,2017-08-31T00:00:00Z
5042956830,0.0,2014-12-31T00:00:00Z
5042956830,,2015-03-31T00:00:00Z
5042956830,0.0,2016-03-31T00:00:00Z
5042956830,0.0,2017-03-31T00:00:00Z
5042956830,0.0,2018-03-31T00:00:00Z
5042956830,0.0,2019-03-31T00:00:00Z
5042956830,0.0,2020-09-30T00:00:00Z
5042956928,6672269.38622109,2017-09-30T00:00:00Z
5042956928,6672269.38622109,2017-09-30T00:00:00Z
5042956932,608611593.201643,2017-07-31T00:00:00Z
5042956932,6293672.36618919,2020-12-31T00:00:00Z
5042956932,6293672.36618919,2020-12-31T00:00:00Z
5042957004,,
5042957110,0.0,2014-12-31T00:00:00Z
5042957110,0.0,2015-12-31T00:00:00Z
5042957110,0.0,2016-12-31T00:00:00Z
5042957110,9082.76034766678,2017-12-31T00:00:00Z
5042957110,5780.00172379507,2018-12-31T00:00:00Z
5042957110,5346.03173667544,2019-12-31T00:00:00Z
5042957110,5012.9236918874,2020-12-31T00:00:00Z
5042957502,0.0,2014-12-31T00:00:00Z
5042957502,15537.4093403877,2015-12-31T00:00:00Z
5042957502,79252.4237457916,2016-12-31T00:00:00Z
5042957502,24220.6942604448,2017-12-31T00:00:00Z
5042957502,0.0,2018-12-31T00:00:00Z
5042957502,0.0,2019-12-31T00:00:00Z
5042957502,,2020-12-31T00:00:00Z
5042957602,,
5042960443,0.0,2014-12-31T00:00:00Z
5042960443,0.0,2015-12-31T00:00:00Z
5042960443,0.0,2016-12-31T00:00:00Z
5042960443,289328143.617942,2020-12-31T00:00:00Z
5042960443,289328143.617942,2020-12-31T00:00:00Z
5042963013,45840.2877767395,2014-12-31T00:00:00Z
5042963013,32690.7092521757,2015-12-31T00:00:00Z
5042963013,23358.6091040228,2016-12-31T00:00:00Z
5042963013,10778.2089458979,2017-12-31T00:00:00Z
5042963013,9592.34328629819,2018-12-31T00:00:00Z
5042963013,9895.84598065454,2019-12-31T00:00:00Z
5042963013,15785.3767319008,2020-12-31T00:00:00Z
5042979040,0.0,2016-12-31T00:00:00Z
5042979040,0.0,2017-12-31T00:00:00Z
5042979040,0.0,2018-12-31T00:00:00Z
5042979040,0.0,2019-12-31T00:00:00Z
5042979040,0.0,2020-12-31T00:00:00Z
5043322519,,
5043331364,0.0,2014-12-31T00:00:00Z
5043331364,0.0,2015-12-31T00:00:00Z
5043331364,0.0,2016-12-31T00:00:00Z
5043331364,1816.55206953336,2017-12-31T00:00:00Z
5043331364,16233.1963306585,2018-12-31T00:00:00Z
5043331364,50275.4473959691,2019-12-31T00:00:00Z
5043331364,43196.4701109446,2020-12-31T00:00:00Z
5043437233,8973520.79830428,2011-12-31T00:00:00Z
5043437233,7674893.22612656,2012-12-31T00:00:00Z
5043437233,13114.6924173505,2013-12-31T00:00:00Z
5043437233,7806219.00598059,2014-12-31T00:00:00Z
5043437233,4972343.88674823,2015-12-31T00:00:00Z
5043437233,2860.23784947218,2016-12-31T00:00:00Z
5043437233,2906.48331125337,2017-12-31T00:00:00Z
5043437233,2951.49024193791,2018-12-31T00:00:00Z
5043437233,0.0,2019-12-31T00:00:00Z
5043437233,0.0,2020-12-31T00:00:00Z
5043439364,4189548.10496088,2013-12-31T00:00:00Z
5043439364,4868302.22895609,2014-12-31T00:00:00Z
5043439364,3706355.77369344,2015-12-31T00:00:00Z
5043439364,3351960.40642727,2016-12-31T00:00:00Z
5043439364,4093539.53695777,2017-12-31T00:00:00Z
5043439364,3961514.79848107,2018-12-31T00:00:00Z
5043439364,3751435.58951687,2019-12-31T00:00:00Z
5043439364,4354630.81898678,2020-12-31T00:00:00Z
5043447447,0.0,2018-12-31T00:00:00Z
5043447447,0.0,2019-12-31T00:00:00Z
5043447447,0.0,2020-12-31T00:00:00Z
5043447717,14384317.8889937,2020-12-31T00:00:00Z
5043447717,14384317.8889937,2020-12-31T00:00:00Z
5043953784,0.0,2014-12-31T00:00:00Z
5043953784,0.0,2015-12-31T00:00:00Z
5043953784,0.0,2016-12-31T00:00:00Z
5043953784,0.0,2017-12-31T00:00:00Z
5043953784,0.0,2018-12-31T00:00:00Z
5043953784,0.0,2019-12-31T00:00:00Z
5043953784,0.0,2020-12-31T00:00:00Z
5043953820,413746381.702768,2017-09-30T00:00:00Z
5043953820,6288979.41634997,2020-12-31T00:00:00Z
5043953820,6288979.41634997,2020-12-31T00:00:00Z
5044013243,8276.71862635574,2014-12-31T00:00:00Z
5044013243,7706.5550328323,2015-12-31T00:00:00Z
5044013243,0.0,2019-12-31T00:00:00Z
5044013243,0.0,2019-12-31T00:00:00Z
5044167986,0.0,2014-12-31T00:00:00Z
5044167986,0.0,2015-12-31T00:00:00Z
5044167986,0.0,2020-12-31T00:00:00Z
5044167986,0.0,2020-12-31T00:00:00Z
5044168073,10967103.8003898,2020-12-31T00:00:00Z
5044168073,10967103.8003898,2020-12-31T00:00:00Z
5044168195,0.0,2014-12-31T00:00:00Z
5044168195,0.0,2015-12-31T00:00:00Z
5044168195,2453.13287049809,2020-12-31T00:00:00Z
5044168195,2453.13287049809,2020-12-31T00:00:00Z
5044169700,4313711.88122385,2013-12-31T00:00:00Z
5044169700,2858014.60874699,2014-12-31T00:00:00Z
5044169700,1534350.24718197,2015-12-31T00:00:00Z
5044169700,15676052.3322373,2020-12-31T00:00:00Z
5044169700,15676052.3322373,2020-12-31T00:00:00Z
5044169718,,
5044175168,,
5044175345,571314742.544541,2017-08-31T00:00:00Z
5044175449,,
5044175462,,
5044178317,3778324.54665443,2011-12-31T00:00:00Z
5044178317,4011258.0431361,2012-12-31T00:00:00Z
5044178317,3795426.04971739,2013-12-31T00:00:00Z
5044178317,3938763.06014998,2014-12-31T00:00:00Z
5044178317,7550808.04160425,2015-12-31T00:00:00Z
5044199305,11882548.9928892,2020-12-31T00:00:00Z
5044244506,8134727.03071083,2011-12-31T00:00:00Z
5044244506,9537256.88577815,2012-12-31T00:00:00Z
5044244506,11044614.8635781,2013-12-31T00:00:00Z
5044244506,8470584.84341153,2014-12-31T00:00:00Z
5044244506,10327156.6418194,2015-12-31T00:00:00Z
5044244506,8446759.07579959,2016-12-31T00:00:00Z
5044244506,7807783.00179697,2017-12-31T00:00:00Z
5044244506,8035555.16243603,2018-12-31T00:00:00Z
5044244506,6700852.67317632,2019-12-31T00:00:00Z
5044244506,6135498.62501751,2020-12-31T00:00:00Z
5044247829,,
5044251717,,
5044251744,,
5044251745,,
5044253204,,
5044270827,,
5044310415,,2019-12-31T00:00:00Z
5044310415,12216495.0371296,2020-12-31T00:00:00Z
