Instrument,Cost of Revenues - Total,Date
5046032576,3358690.7730013,2012
5046032576,2895451.5726618,2013
5046032576,3107430.34119891,2014
5046032576,2664354.95368968,2015
5046032576,2983466.4301536,2016
5046032576,3636252.82932057,2017
5046032576,5039423.63058881,2018
5046032576,5037895.56700196,2019
5046032576,4847817.18390779,2020
5046033286,2829097.34310599,2011
5046033286,2120327.35636363,2012
5046033286,2001097.6780708,2013
5046033286,1816580.57081919,2014
5046033286,1460267.879447,2015
5046033286,1568125.40097312,2016
5046033286,1577130.50676886,2017
5046033286,1557034.08138233,2018
5046033286,1396451.73683329,2019
5046033286,1105722.97688929,2020
5046033726,2890747.07677019,2011
5046033726,3068029.87657259,2012
5046033726,3032559.72066138,2013
5046033726,3258002.95313222,2014
5046033726,2645088.5661076,2015
5046033726,2738081.8579843,2016
5046033726,2651681.60763349,2017
5046033726,2746730.60640346,2018
5046033726,2892316.91489751,2019
5046033726,2886804.0988218,2020
5046035141,2482786.66530537,2011
5046035141,3396206.50741306,2012
5046035141,2346508.01862127,2013
5046035141,2553049.36089896,2014
5046035141,1679407.50078383,2015
5046035141,1967724.4638598,2016
5046035141,2119916.26514543,2017
5046035141,2969322.16214961,2018
5046035141,3173722.92588762,2019
5046035141,4272397.53884965,2020
5046036768,7243933.05298323,2011
5046036768,7531197.63789803,2012
5046036768,7588808.25126584,2013
5046036768,8952544.53573086,2014
5046036768,6982760.35611968,2015
5046036768,7329121.13611833,2016
5046036768,7923073.50647669,2017
5046036768,8588590.64651914,2018
5046036768,7967748.4494123,2019
5046036768,7109819.00640881,2020
5046037077,1640240.30522801,2011
5046037077,2164554.62124355,2012
5046037077,1819195.19103534,2013
5046037077,1769944.444713,2014
5046037077,1503026.82995174,2015
5046037077,1223228.3869576,2016
5046037077,1316636.93999778,2017
5046037077,1382896.15710799,2018
5046047476,0.0,2015
5046047476,39948308.8745034,2020
5046056618,5551335.1478607,2011
5046056618,5304174.15614316,2012
5046056618,5472062.83096932,2013
5046056618,5283093.16626923,2014
5046056618,4411878.45702177,2015
5046056618,4412631.9422732,2016
5046056618,4707897.44687395,2017
5046056618,5062420.65872391,2018
5046056618,5761543.52250683,2019
5046056618,5355722.34605179,2020
5046277986,159486.001223239,2014
5046277986,71844.9807899527,2015
5046277986,154095.314140314,2016
5046277986,177779.895871665,2017
5046277986,182377.501199746,2018
5046277986,168570.617739426,2019
5046277986,66981.193159687,2020
5046288054,5641218.6725943,2011
5046288054,4662448.58907231,2012
5046288054,5060568.06628985,2013
5046288054,4140746.82816624,2014
5046288054,3479633.89659851,2015
5046288054,3370194.42271765,2016
5046288054,4032261.18047884,2017
5046294263,3500096.61820471,2011
5046294263,3834865.25519091,2012
5046294263,5241959.59128308,2013
5046294263,4579890.41836077,2014
5046294263,3626058.44222232,2015
5046294263,4235535.54876005,2016
5046294263,3888753.56698571,2017
5046294263,4436950.68495324,2018
5046294263,4774120.08620727,2019
5046294263,5396145.70943956,2020
5046295009,7759367.9874876,2010
5046295009,5407664.46419109,2011
5046295009,5392628.685903,2012
5046295009,8067920.326201,2013
5046295009,12175848.9376987,2014
5046300875,5424180.34788178,2010
5046300875,5308488.80568782,2011
5046300875,4906817.13432321,2012
5046300875,4660655.10790103,2013
5046300875,3871912.64047557,2014
5046300875,2643348.37626148,2015
5046300875,3598179.214636,2016
5046300875,3386053.05761018,2017
5046300875,3875552.64518463,2018
5046300875,3937522.99209561,2019
5046302598,5136405.63606863,2011
5046302598,8687645.9647192,2012
5046302598,6785575.92087331,2013
5046302598,8083329.91229762,2014
5046302598,8573293.87547649,2015
5046302598,8882706.99468997,2016
5046302598,6223386.28674998,2017
5046302598,9311213.84075361,2018
5046302598,5835364.2586154,2019
5046302598,5906823.97830673,2020
5046302660,622340.934195673,2010
5046302660,1741202.91253314,2011
5046302660,817602.083441573,2012
5046302660,468892.834090467,2013
5046302660,774032.359230153,2014
5046302660,419012.855091575,2015
5046302660,496727.973191668,2016
5046302660,815631.879220477,2017
5046302660,291336.682631287,2018
5046305948,3591409.7019798,2011
5046305948,3995769.89590189,2012
5046305948,3602793.35979501,2013
5046305948,3580794.9795601,2014
5046305948,2642353.98206369,2015
5046305948,2169132.87909346,2016
5046305948,2459732.60561947,2017
5046305948,2100846.15845939,2018
5046306793,6855986.46809926,2011
5046306793,6428785.73587178,2012
5046306793,5865673.92417058,2013
5046306793,6593998.06255126,2014
5046306793,5817330.35631588,2015
5046306793,5538850.59550287,2016
5046306793,5685081.35681159,2017
5046306793,5371097.34652659,2018
5046306793,6338687.45935558,2019
5046306793,6448646.36883413,2020
5046306957,3031022.55771626,2011
5046306957,10630031.7184142,2012
5046306957,11079871.2444922,2013
5046306957,13147090.0349684,2014
5046306957,6033983.99215824,2015
5046306957,2956890.05346892,2016
5046306957,187104.863161936,2017
5046306957,0.0,2018
5046306957,0.0,2019
5046307787,3082129.29344947,2011
5046307787,3100038.71418996,2012
5046307787,2677441.10130844,2013
5046307787,2315889.53872069,2014
5046307787,1732731.88964004,2015
5046307787,1662870.77973689,2016
5046307787,1739409.15831384,2017
5046307787,1782577.12737041,2018
5046307787,1100827.55633074,2019
5046307787,1578324.35728829,2020
5046307848,1434741.19301402,2011
5046307848,3667765.35558624,2012
5046307848,3951950.75532187,2013
5046307848,3277898.91136866,2014
5046307848,3085978.09355044,2015
5046307848,2579457.83391566,2016
5046307848,2527429.44607741,2017
5046307848,2768743.80445792,2018
5046307848,2882307.32356076,2019
5046311020,2455267.65375671,2011
5046311020,2356091.37537331,2012
5046311020,2113679.64804312,2013
5046311020,2312069.5147393,2014
5046311020,1981206.13981152,2015
5046311020,1769891.34593797,2016
5046311020,2263787.18905247,2017
5046311020,2074282.74628194,2018
5046311020,2386718.80703534,2019
5046311020,2012208.90151378,2020
5046311121,7098832.81027214,2011
5046311121,9284800.08586049,2012
5046311121,13543730.2121467,2013
5046311121,13036946.0101715,2014
5046311121,14207282.8015758,2015
5046311121,14988838.0970048,2016
5046311121,13668343.2885255,2017
5046311121,14557733.7033184,2018
5046311121,11797668.3346378,2019
5046311121,13208733.9542706,2020
5046311695,6387269.79737118,2011
5046311695,4984257.87049427,2012
5046311695,5822242.15058065,2013
5046311695,7295290.79846902,2014
5046311695,6320493.82039499,2015
5046311695,7423032.27884267,2016
5046311695,7273111.17599765,2017
5046311695,6931205.89691093,2018
5046311695,6628738.11740925,2019
5046311695,6951005.31753178,2020
5046312279,395860123.789643,2017
5046312279,4144301.33982929,2020
5046312354,4493997.54179968,2011
5046312354,10130452.9248485,2012
5046312354,7665111.91623951,2013
5046312354,10721693.1421144,2014
5046312354,6647898.11001564,2015
5046312354,6757669.4491092,2016
5046312354,3012933.26252803,2017
5046312354,6439659.79286819,2018
5046312354,4930974.93226845,2019
5046312354,4066227.71977692,2020
5046315932,4606322.81074344,2013
5046315932,17568449.4581013,2014
5046315932,2375732.03778264,2015
5046315932,232155.972115492,2016
5046315932,7654829.31754226,2017
5046315932,309045.624082915,2018
5046315932,106806.889377409,2019
5046315932,119990.194752624,2020
5046316512,2704547.01161629,2011
5046316512,2627650.22354649,2012
5046316512,2315850.29608721,2013
5046316512,2235669.0351114,2014
5046316512,1831922.71086907,2015
5046316512,1555492.68380462,2016
5046316512,1778646.68301576,2017
5046316512,2103920.6274614,2018
5046316512,2056971.01970295,2019
5046316512,1836009.96664148,2020
5046502111,0.0,2016
5046502111,166930785.571654,2020
5046721411,2487432.73219021,2011
5046721411,3443703.49226464,2012
5046721411,2048957.78936009,2013
5046721411,3852971.68823449,2014
5046721411,2004201.50563529,2015
5046724423,0.0,2014
5046724423,0.0,2015
5046724423,83152991.6476666,2020
5046726405,22606685.9811488,2020
5046726619,1145160176.95505,2017
5046726619,10717630.8532553,2020
5047445884,2842678.15400013,2011
5047445884,2578776.51449631,2012
5047445884,2518020.9441313,2013
5047445884,2459299.6056889,2014
5047445884,1761817.91992524,2015
5047445884,1762383.22158311,2016
5047445884,1933416.91934,2017
5047445884,2191481.5046389,2018
5047445884,2277523.26517984,2019
5047445884,1962186.3225458,2020
5047478166,2258431.15251669,2010
5047478166,7557006.48306924,2011
5047478166,12295695.9081913,2012
5047478166,21498557.6063331,2013
5047478166,11273527.4397601,2014
5047478166,13802937.2609015,2015
5047478166,6432555.74688587,2016
5047478166,8870223.75553138,2017
5047478166,9919466.78811298,2018
5047478166,7428254.22543248,2019
5047478166,10866098.7208958,2020
5047639966,1021241.24026344,2011
5047639966,5165813.3741842,2012
5047639966,10892177.8543115,2013
5047639966,10487398.3379222,2014
5047639966,7948690.0199929,2015
5047639966,6726802.71565032,2016
5047639966,6748490.93831642,2017
5047639966,5805704.28465194,2018
5047639966,5526886.85287361,2019
5047639966,6206746.13621284,2020
5047639996,4114628.31116463,2011
5047639996,5068926.40870796,2012
5047639996,4877984.29653141,2013
5047639996,5836678.30823971,2014
5047639996,4679619.09477533,2015
5047639996,5485101.95924821,2016
5047639996,5124614.4916249,2017
5047639996,4955552.11621374,2018
5047691208,107590135.667702,2012
5047691208,110222176.940601,2013
5047691208,124125312.568793,2014
5047691208,99808091.42731,2015
5047691208,104442180.956362,2016
5047748825,26181648.5301516,2014
5047748825,12614636.1945487,2015
5047748825,2963683.11836142,2016
5047748825,972581.978028159,2017
5047748825,868107.067409987,2018
5047748825,823743.868872416,2019
5047748825,1490118.23190125,2020
5047816089,1561205.24120858,2012
5047816089,2392835.24378386,2013
5047816089,3264369.65976788,2014
5047816089,2875134.92160485,2016
5047816089,2562428.34928375,2017
5047816089,1856364.38341886,2018
5047816089,1972116.98405274,2019
5047816089,1255577.39789146,2020
5047818312,2591041.60100044,2020
5047855654,3566685.37547711,2013
5047855654,8105931.72085421,2014
5047855654,6076694.4877807,2016
5047855654,7409958.09856917,2017
5047855654,7724910.81447207,2018
5047855654,6801517.31332436,2019
5047855654,6052412.08127324,2020
5047871522,707006037.322142,2017
5047871522,887287.49346407,2020
5047872244,3083996.56624631,2013
5047872244,1513366.16729597,2014
5047872244,1209059.04523161,2015
5047872244,783466.817601254,2016
5047872244,796376.427283424,2017
5047872244,761853.418700222,2018
5049104874,1465432438.16057,2017
5049104874,9752909.68744417,2020
5049104888,0.0,2014
5049104888,0.0,2015
5049104888,0.0,2016
5049104888,0.0,2017
5049104888,0.0,2018
5049104888,0.0,2019
5049104888,0.0,2020
5049106947,0.0,2014
5049106947,0.0,2015
5049106947,0.0,2016
5049106947,0.0,2017
5049106947,0.0,2018
5049106947,0.0,2019
5049107569,0.0,2014
5049107569,0.0,2015
5049107569,0.0,2016
5049107569,0.0,2017
5049107569,0.0,2018
5049107569,0.0,2019
5049107569,0.0,2020
5050265276,1274937.66083485,2015
5050265276,2757150.11031412,2016
5050265276,2915929.38201494,2017
5050265276,4012550.98391458,2018
5050265276,2568938.8675067,2019
5050265276,2681380.8854053,2020
5050923442,4686851.08983983,2014
5050923442,2377845.12545293,2015
5050923442,2922328.84612114,2016
5050923442,5374572.05639269,2017
5050923442,10529933.3531538,2018
5050923442,5193612.95950214,2019
5050923442,9564765.06207206,2020
5050997418,8454888.91285321,2013
5050997418,8840968.00194095,2014
5050997418,6556538.14309416,2015
5050997418,6448763.76136621,2016
5050997418,6444521.22534784,2017
5050997418,6460074.26704159,2018
5050997418,6656605.72965362,2019
5050997418,7035798.3884903,2020
5051005767,0.0,2012
5051005767,7990594.73714285,2013
5051005767,7198516.85760701,2014
5051005767,6044425.13123498,2015
5051005767,5331602.5279932,2016
5051005767,5864193.39086758,2017
5051005767,6226783.55916842,2018
5051005767,6272373.91674959,2019
5051005767,7225329.56722401,2020
5051005951,0.0,2014
5051005951,0.0,2015
5051005951,71117601.8111503,2020
5051759105,418143878.715154,2017
5051759105,4260025.21654627,2020
5052141228,102223205.071465,2014
5052141228,82883750.7795619,2015
5052141228,78135143.3358415,2016
5052141228,78874448.6521957,2017
5052141228,80049211.5329992,2018
5052141228,97905974.026557,2019
5052141228,89954995.8078034,2020
5052144461,1552155.7396469,2016
5052144461,27991614.1498534,2017
5052144461,33744264.957316,2018
5052144461,42158351.2939981,2019
5052144461,35971780.491426,2020
5052161583,548683552.730406,2017
5052161583,16630816.9027036,2021
5052509029,3000539.43268135,2013
5052509029,3986354.19225153,2014
5052509029,2320294.56125614,2015
5052509029,2304994.17694339,2016
5052509029,2221400.97409669,2017
5052509029,2234770.02818732,2018
5052509029,2803481.79178382,2019
5052510602,0.0,2012
5052510602,1429501.47349121,2013
5052510602,2920408.33377644,2014
5052510602,886673.733336375,2016
5052510602,1018237.9867091,2017
5052510602,1729204.34549537,2018
5052510602,808274.500442887,2019
5052513396,2910099.15120586,2013
5052513396,4665522.62261037,2014
5052513396,229414.910843081,2016
5052513396,9567.17423287568,2017
5052513773,0.0,2016
5052513773,0.0,2017
5052513773,0.0,2018
5052513773,0.0,2019
5052513773,0.0,2020
5052514447,1440231.67637813,2013
5052514447,2872976.36934079,2014
5052514447,2809163.6087421,2015
5052514447,3233379.71225124,2016
5052514447,3757235.19715149,2017
5052514447,3886620.7335919,2018
5052514447,3499148.38968823,2019
5052514447,3541150.62753944,2020
5052514988,2153697.6871773,2014
5052514988,5730196.56473498,2015
5052514988,9612425.17603656,2016
5052514988,7690070.42769121,2017
5052515846,5450.26178383398,2013
5052515846,2944442.65132605,2014
5052515846,6684690.69533368,2015
5052515846,3210140.27972427,2016
5052515846,2752439.69575694,2017
5052515846,3141738.38378282,2018
5052515846,3574675.30613828,2019
5052515846,106.657950891221,2020
5052515976,7315768.39481804,2011
5052515976,6218835.2955858,2012
5052515976,7821636.621844,2013
5052515976,5225633.63888241,2014
5052515976,4064213.38562125,2015
5052515976,4422285.24501517,2016
5052515976,4118971.26593124,2017
5052515976,3760813.4620293,2018
5052515976,3725956.62975059,2019
5052515976,4049909.05329056,2020
5052516020,0.0,2014
5052516020,0.0,2015
5052516020,0.0,2016
5052516020,0.0,2017
5052516020,0.0,2018
5052516020,0.0,2019
5052516020,112767201.933896,2020
5052516270,1394074.77189629,2013
5052516270,1798117.12157578,2014
5052516270,4519273.03038253,2015
5052516270,9343443.64160911,2016
5052516270,7210621.78480571,2017
5052516270,7859449.5780004,2018
5052516270,4752849.70461667,2019
5052516270,9026142.41007139,2020
5052516297,2777759.98226714,2013
5052516297,10067036.5323028,2014
5052516297,7887161.87900496,2015
5052516297,937204.602010384,2016
5052516297,433308.220319357,2017
5052516297,414561.400232195,2018
5052516297,283908.408824296,2019
5052516297,292776.075196402,2020
5052516304,838659.031987454,2013
5052516304,788994.11982395,2014
5052516304,661769.338625793,2015
5052516304,590281.586184821,2016
5052516304,309540.472648484,2017
5052516304,774766.1885087,2018
5052516304,780293.142842416,2019
5052516308,6162202.22934729,2013
5052516308,4280336.87115305,2014
5052516308,3055649.07051801,2015
5052516308,3826521.53628553,2016
5052516308,14113277.4420899,2017
5052516308,1175185.03133161,2018
5052516308,1785802.0907618,2019
5052516308,1368314.85198348,2020
5052516322,2989298.26775219,2013
5052516322,2509278.25277881,2014
5052516322,2225329.91536769,2015
5052516322,1859988.83819634,2016
5052516322,3047447.75184916,2017
5052516322,4154714.43056793,2018
5052516322,3714127.11271624,2019
5052516322,3885122.51916363,2020
5052516471,0.0,2019
5052516471,0.0,2020
5052516481,0.0,2009
5052516481,15166949.2242125,2010
5052516481,12110330.7250907,2011
5052516867,3689450.5835175,2010
5052516867,4578520.22012769,2011
5052516867,4239622.16957832,2012
5052516867,3662064.9566942,2013
5052516867,3540525.56008956,2014
5052516867,3015749.00333189,2015
5052516867,3287009.17192884,2016
5052516867,3416571.13237834,2017
5052516867,3445372.94242218,2018
5052516906,5153133.75160382,2013
5052516906,7124669.3415326,2014
5052516906,6939073.50306783,2015
5052516906,4720224.39805004,2016
5052516906,4415001.33665421,2017
